domain,severity,reject_media,reject_reports,public_comment,obfuscate
tube.solidcharity.net,suspend,False,False,,False
tube.source.news,suspend,False,False,,False
tube.sp-codes.de,suspend,False,False,,False
tube.spdns.org,suspend,False,False,,False
tube.systemz.pl,suspend,False,False,,False
tube.systerserver.net,suspend,False,False,,False
tube.systest.eu,suspend,False,False,,False
tube.taker.fr,suspend,False,False,,False
tube.tappret.fr,suspend,False,False,,False
tube.tchncs.de,suspend,False,False,,False
tube.thechangebook.org,suspend,False,False,,False
tube.thierrytalbert.fr,suspend,False,False,,False
tube.toldi.eu,suspend,False,False,,False
tube.tpshd.de,suspend,False,False,,False
tube.trax.im,suspend,False,False,,False
tube.troopers.agency,suspend,False,False,,False
tube.ttk.is,suspend,False,False,,False
tube.tuxfriend.fr,suspend,False,False,,False
tube.tylerdavis.xyz,suspend,False,False,,False
tube.ullihome.de,suspend,False,False,,False
tube.ulne.be,suspend,False,False,,False
tube.undernet.uy,suspend,False,False,,False
tube.unif.app,suspend,False,False,,False
tube.vencabot.com,suspend,False,False,,False
tube.vrpnet.org,suspend,False,False,,False
tube.wolfe.casa,suspend,False,False,,False
tube.xd0.de,suspend,False,False,,False
tube.xn--baw-joa.social,suspend,False,False,,False
tube.xy-space.de,suspend,False,False,,False
tube1.it.tuwien.ac.at,suspend,False,False,,False
tube4.apolut.net,suspend,False,False,,False
tubedu.org,suspend,False,False,,False
tubo.novababilonia.me,suspend,False,False,,False
tubular.social,suspend,False,False,,False
tubulus.openlatin.org,suspend,False,False,,False
tucows.social,suspend,False,False,,False
tucson.social,suspend,False,False,,False
tuebingen.network,suspend,False,False,,False
tuffidon.de,suspend,False,False,,False
tuit.fr,suspend,False,False,,False
tuiter.rocks,suspend,False,False,,False
tukika.com,suspend,False,False,,False
tukkers.online,suspend,False,False,,False
tulipgardenshow.masto.host,suspend,False,False,,False
tulpa.social,suspend,False,False,,False
tuluk.nl,suspend,False,False,,False
tum.social,suspend,False,False,,False
tunahan.social,suspend,False,False,,False
tur.bot,suspend,False,False,,False
turath.tn,suspend,False,False,,False
turboseo.io,suspend,False,False,,False
turbotime.turboteam.xyz,suspend,False,False,,False
turingfesten.dk,suspend,False,False,,False
turnandtrust.com,suspend,False,False,,False
turtle.pizza,suspend,False,False,,False
turtleisland.art,suspend,False,False,,False
turtleisland.rocks,suspend,False,False,,False
turtleisland.social,suspend,False,False,,False
turtleisland.video,suspend,False,False,,False
tusk.chat,suspend,False,False,,False
tusk.nali.social,suspend,False,False,,False
tusk.schoollibraries.net,suspend,False,False,,False
tusk.sfunk1x.com,suspend,False,False,,False
tuskular.com,suspend,False,False,,False
tusky.gravyflex.ca,suspend,False,False,,False
tusky.pink,suspend,False,False,,False
tusky.town,suspend,False,False,,False
tut.alltatalla.se,suspend,False,False,,False
tut.andreer.no,suspend,False,False,,False
tut.iterate.no,suspend,False,False,,False
tuta.besserwisser.org,suspend,False,False,,False
tutoteket.no,suspend,False,False,,False
tuttle.club,suspend,False,False,,False
tuttosullosportitaliano.wordpress.com,suspend,False,False,,False
tutut.delire.party,suspend,False,False,,False
tututu.tube,suspend,False,False,,False
tuusin.misono-ya.info,suspend,False,False,,False
tux.social,suspend,False,False,,False
tuxz.one,suspend,False,False,,False
tv.adast.dk,suspend,False,False,,False
tv.adn.life,suspend,False,False,,False
tv.aethernaut.eu,suspend,False,False,,False
tv.anarchy.bg,suspend,False,False,,False
tv.arns.lt,suspend,False,False,,False
tv.atmx.ca,suspend,False,False,,False
tv.based.quest,suspend,False,False,,False
tv.duc.gay,suspend,False,False,,False
tv.farewellutopia.com,suspend,False,False,,False
tv.filmfreedom.net,suspend,False,False,,False
tv.gabsta.live,suspend,False,False,,False
tv.gravitons.org,suspend,False,False,,False
tv.io.seg.br,suspend,False,False,,False
tv.keithhacks.cyou,suspend,False,False,,False
tv.lumbung.space,suspend,False,False,,False
tv.mattchristiansenmedia.com,suspend,False,False,,False
tv.pirateradio.social,suspend,False,False,,False
tv.pirati.cz,suspend,False,False,,False
tv.santic-zombie.ru,suspend,False,False,,False
tv.schenklradio.de,suspend,False,False,,False
tv.suwerenni.org,suspend,False,False,,False
tv.twigwhite.com,suspend,False,False,,False
tv.undersco.re,suspend,False,False,,False
tv.yumeka.live,suspend,False,False,,False
tv.zonepl.net,suspend,False,False,,False
tvandcomics.wordpress.com,suspend,False,False,,False
tvitero.com,suspend,False,False,,False
tvox.ru,suspend,False,False,,False
tvwatch.party,suspend,False,False,,False
tw.azazel.fun,suspend,False,False,,False
tw.raziel-kanos.com,suspend,False,False,,False
tw.town,suspend,False,False,,False
tweesecake.social,suspend,False,False,,False
tweet.gleamorb.co.jp,suspend,False,False,,False
tweetrex.co.uk,suspend,False,False,,False
tweets.makerbox.net,suspend,False,False,,False
twely.etn.icu,suspend,False,False,,False
twentyzen.social,suspend,False,False,,False
twexit.de,suspend,False,False,,False
twhtv.club,suspend,False,False,,False
twi.48.club,suspend,False,False,,False
twilightbelow.com,suspend,False,False,,False
twincities.photo,suspend,False,False,,False
twinports.us,suspend,False,False,,False
twipped.social,suspend,False,False,,False
twisti.ca,suspend,False,False,,False
twit.dispersio.us,suspend,False,False,,False
twit.social,suspend,False,False,,False
twitchfr.social,suspend,False,False,,False
twitter-bridge.cryobyte.net,suspend,False,False,,False
twitter.kfem.cat,suspend,False,False,,False
twitter.oksocial.net,suspend,False,False,,False
twitter.resolvt.net,suspend,False,False,,False
twitter.toot.as,suspend,False,False,,False
twitter.toots.ro,suspend,False,False,,False
twitter4.me,suspend,False,False,,False
twitterexiles.social,suspend,False,False,,False
twixter.eu,suspend,False,False,,False
twlght.net,suspend,False,False,,False
two-bits.org,suspend,False,False,,False
twobeek.com,suspend,False,False,,False
twogate.social,suspend,False,False,,False
twoheaded.monster,suspend,False,False,,False
twoot.site,suspend,False,False,,False
twoot.space,suspend,False,False,,False
twothree.space,suspend,False,False,,False
twotingwafu.rikozone.net,suspend,False,False,,False
twseocompany.wordpress.com,suspend,False,False,,False
twt.rs,suspend,False,False,,False
twt.turqtoise-soup.com,suspend,False,False,,False
twtr.ingeechat.party,suspend,False,False,,False
txcolliers.net,suspend,False,False,,False
txnet.social,suspend,False,False,,False
txt.basspistol.org,suspend,False,False,,False
txt.quint.icu,suspend,False,False,,False
tyazzkey.work,suspend,False,False,,False
tyflopodcast.net,suspend,False,False,,False
tyler.nien.house,suspend,False,False,,False
tylernguyen.social,suspend,False,False,,False
tylersnyderiambaby.wordpress.com,suspend,False,False,,False
typedbytom.com,suspend,False,False,,False
types.pl,suspend,False,False,,False
typetura.social,suspend,False,False,,False
typing.fish,suspend,False,False,,False
typing.ink,suspend,False,False,,False
typo.social,suspend,False,False,,False
typo3.social,suspend,False,False,,False
tyrol.social,suspend,False,False,,False
tzcafe.com,suspend,False,False,,False
u.byeol.world,suspend,False,False,,False
u.miaomiao.li,suspend,False,False,,False
u.misskey.studio,suspend,False,False,,False
u.sdj.au,suspend,False,False,,False
u1v83njxe.duckdns.org,suspend,False,False,,False
u2.social,suspend,False,False,,False
u222news.fedicity.net,suspend,False,False,,False
ualone.wordpress.com,suspend,False,False,,False
uaqh-devices.masto.host,suspend,False,False,,False
uberspace.social,suspend,False,False,,False
ublog.fedi.bbrks.me,suspend,False,False,,False
ublog.tech,suspend,False,False,,False
ublog.thirdlaw.net,suspend,False,False,,False
ubuntu.social,suspend,False,False,,False
ucb.social,suspend,False,False,,False
ucenicazivota.com,suspend,False,False,,False
uchinoko.club,suspend,False,False,,False
uchu-teien.com,suspend,False,False,,False
uczymyjak.pl,suspend,False,False,,False
uddannelse.social,suspend,False,False,,False
udon.icu,suspend,False,False,,False
uec-mstdn.com,suspend,False,False,,False
uestc.social,suspend,False,False,,False
uff.rip,suspend,False,False,,False
ufoo9k.space,suspend,False,False,,False
ufosale.home.blog,suspend,False,False,,False
ufotofu.e17.dev,suspend,False,False,,False
uhc-elster.de,suspend,False,False,,False
uhlmann.social,suspend,False,False,,False
uhouho.life,suspend,False,False,,False
uin.lertsenem.com,suspend,False,False,,False
ukadon.shillest.net,suspend,False,False,,False
ukfli.uk,suspend,False,False,,False
ukrainian.network,suspend,False,False,,False
uksocial.net,suspend,False,False,,False
uldegrova.com,suspend,False,False,,False
ulf-kaempfer.de,suspend,False,False,,False
ulman.social,suspend,False,False,,False
ulmd.de,suspend,False,False,,False
uma-aji.com,suspend,False,False,,False
uma.milkey.homes,suspend,False,False,,False
umaikebab.xyz,suspend,False,False,,False
umas.social,suspend,False,False,,False
umaskey.net,suspend,False,False,,False
umbracocommunity.social,suspend,False,False,,False
umbraxenu.no-ip.biz,suspend,False,False,,False
umet.us,suspend,False,False,,False
umickey.dev,suspend,False,False,,False
umlaut.club,suspend,False,False,,False
ummah.ps,suspend,False,False,,False
umwelt.social,suspend,False,False,,False
unalunaenvenus.wordpress.com,suspend,False,False,,False
unaone.social,suspend,False,False,,False
unapp.etizi.ng,suspend,False,False,,False
unavitadacinefilo.com,suspend,False,False,,False
unavoltahosuonatoilsassofono.com,suspend,False,False,,False
unblogcolorat.com,suspend,False,False,,False
unblogiaapinnova.wordpress.com,suspend,False,False,,False
unbound.social,suspend,False,False,,False
unboxed.social,suspend,False,False,,False
unchartedperspective.com,suspend,False,False,,False
uncontrollablegas.com,suspend,False,False,,False
undefined.social,suspend,False,False,,False
under-bank.blue,suspend,False,False,,False
underlap.org,suspend,False,False,,False
undernopretext.social,suspend,False,False,,False
underthediamondmoon.com,suspend,False,False,,False
underwear.social,suspend,False,False,,False
unfinished.bike,suspend,False,False,,False
unfufadoo.net,suspend,False,False,,False
unfug.social,suspend,False,False,,False
ungenreasoi.com,suspend,False,False,,False
ungzeit.de,suspend,False,False,,False
unholymemes.com,suspend,False,False,,False
uni.vuwuv.com,suspend,False,False,,False
uni705.wordpress.com,suspend,False,False,,False
unicuskey.com,suspend,False,False,,False
uninspired.dev,suspend,False,False,,False
union.place,suspend,False,False,,False
union.sh,suspend,False,False,,False
unipar.online,suspend,False,False,,False
unitedbeyondmanchester.com,suspend,False,False,,False
unitedmastodon.com,suspend,False,False,,False
unity146.org,suspend,False,False,,False
univaone.wordpress.com,suspend,False,False,,False
univention.social,suspend,False,False,,False
universe.noridev.moe,suspend,False,False,,False
universeodon.com,suspend,False,False,,False
unix.family,suspend,False,False,,False
unkai.blog,suspend,False,False,,False
unknowngenius.com,suspend,False,False,,False
unkomaker.hostdon.ne.jp,suspend,False,False,,False
unkworks.net,suspend,False,False,,False
unmute.community,suspend,False,False,,False
unnerv.jp,suspend,False,False,,False
uno.starshard.studio,suspend,False,False,,False
unocha.social,suspend,False,False,,False
unperson.us,suspend,False,False,,False
unpopular.me,suspend,False,False,,False
unreachable.cloud,suspend,False,False,,False
unreliable.associates,suspend,False,False,,False
unsociable.social,suspend,False,False,,False
unsquare.com,suspend,False,False,,False
unstable.icu,suspend,False,False,,False
unstraight.club,suspend,False,False,,False
unteraffen.de,suspend,False,False,,False
unterwegs.hanton.at,suspend,False,False,,False
untileternity.ca,suspend,False,False,,False
untrusted.website,suspend,False,False,,False
untypotranquillo.wordpress.com,suspend,False,False,,False
unvaxxed.nl,suspend,False,False,,False
unverified.club,suspend,False,False,,False
unvernunft.social,suspend,False,False,,False
unviajeroveleta.wordpress.com,suspend,False,False,,False
unxpnx.farm,suspend,False,False,,False
upallnight.minnix.dev,suspend,False,False,,False
updog.no,suspend,False,False,,False
upload.chat,suspend,False,False,,False
upp2.com,suspend,False,False,,False
upvote.au,suspend,False,False,,False
urbandiscount.net,suspend,False,False,,False
urbanerenaissancesociety.wordpress.com,suspend,False,False,,False
urbanists.social,suspend,False,False,,False
urbanists.video,suspend,False,False,,False
urbansolarpunk.social,suspend,False,False,,False
urbansound.social,suspend,False,False,,False
urda.social,suspend,False,False,,False
urface.social,suspend,False,False,,False
urgo.social,suspend,False,False,,False
urhub.co,suspend,False,False,,False
uri.life,suspend,False,False,,False
urmilsuman.home.blog,suspend,False,False,,False
ursa.cafe,suspend,False,False,,False
ursal.zone,suspend,False,False,,False
ursula.ahlamon.org,suspend,False,False,,False
urusai.social,suspend,False,False,,False
us.woundclinic.space,suspend,False,False,,False
usagi.reisen,suspend,False,False,,False
usasa.ky,suspend,False,False,,False
usasaki.net,suspend,False,False,,False
usenet.lol,suspend,False,False,,False
usgtestgdansk.com,suspend,False,False,,False
using.write.as,suspend,False,False,,False
usr.cloud,suspend,False,False,,False
ussr.rumiserver.com,suspend,False,False,,False
ussr.win,suspend,False,False,,False
usuzakuraya.us,suspend,False,False,,False
utopia.cool,suspend,False,False,,False
utstallningskritik.se,suspend,False,False,,False
utter.online,suspend,False,False,,False
utveckla.re,suspend,False,False,,False
uuchten.lu,suspend,False,False,,False
uuu.moe,suspend,False,False,,False
uvensys.social,suspend,False,False,,False
uvix.cc,suspend,False,False,,False
uwu.social,suspend,False,False,,False
uwu.town,suspend,False,False,,False
uwu.yip.gay,suspend,False,False,,False
uwunifi.com,suspend,False,False,,False
uwyn.net,suspend,False,False,,False
v-insanity.com,suspend,False,False,,False
v.9tail.net,suspend,False,False,,False
v.basspistol.org,suspend,False,False,,False
v.blustery.day,suspend,False,False,,False
v.esd.cc,suspend,False,False,,False
v.j4.lc,suspend,False,False,,False
v.kisombrella.top,suspend,False,False,,False
v.koa.im,suspend,False,False,,False
v.kretschmann.social,suspend,False,False,,False
v.kyaru.xyz,suspend,False,False,,False
v.lor.sh,suspend,False,False,,False
v.ludoviko.ch,suspend,False,False,,False
v.posm.gay,suspend,False,False,,False
v.slaycer.top,suspend,False,False,,False
v1.smartit.nu,suspend,False,False,,False
v11-k.yumeka.xyz,suspend,False,False,,False
v2.flyingcube.tech,suspend,False,False,,False
v2.mstdn-dystopia.com,suspend,False,False,,False
v2.nyoki.club,suspend,False,False,,False
v2br.social,suspend,False,False,,False
v3.tamx.tk,suspend,False,False,,False
v45423.1blu.de,suspend,False,False,,False
va-11-hall-a.cafe,suspend,False,False,,False
va11halla.bar,suspend,False,False,,False
vacatureforum.nl,suspend,False,False,,False
vachzar.com,suspend,False,False,,False
vaclavkalas.wordpress.com,suspend,False,False,,False
vael.town,suspend,False,False,,False
vahera.social,suspend,False,False,,False
valenciapa.ws,suspend,False,False,,False
valerio.se,suspend,False,False,,False
valleycommunity.co.za,suspend,False,False,,False
vampiregarden.wordpress.com,suspend,False,False,,False
vampiremaid.cafe,suspend,False,False,,False
vamzdis.group.lt,suspend,False,False,,False
vandrare.page,suspend,False,False,,False
vaniabeann.wordpress.com,suspend,False,False,,False
vanilli.co.uk,suspend,False,False,,False
vapers.jp,suspend,False,False,,False
vapeslurry.social,suspend,False,False,,False
vapolitique.com,suspend,False,False,,False
varb.in,suspend,False,False,,False
varishangout.net,suspend,False,False,,False
varjo.org,suspend,False,False,,False
varjoalitajunta.link,suspend,False,False,,False
varmint.town,suspend,False,False,,False
vartist.fans,suspend,False,False,,False
varwest.fr,suspend,False,False,,False
vasra.masto.host,suspend,False,False,,False
vatheredneckway.com,suspend,False,False,,False
vaughan.social,suspend,False,False,,False
vault322.net,suspend,False,False,,False
vault37.xyz,suspend,False,False,,False
vawccasesphilippines.wordpress.com,suspend,False,False,,False
vcasskey.net,suspend,False,False,,False
vcmyers.com,suspend,False,False,,False
vdo.greboca.com,suspend,False,False,,False
vdo.unvanquished.greboca.com,suspend,False,False,,False
veberodskulturforening.wordpress.com,suspend,False,False,,False
vectemis.social,suspend,False,False,,False
vedicloom.com,suspend,False,False,,False
vedimak.ru,suspend,False,False,,False
veedeo.org,suspend,False,False,,False
veedeo.sncft.com.tn,suspend,False,False,,False
veenus.art,suspend,False,False,,False
vegalicious.recipes,suspend,False,False,,False
veganbyproxy.net,suspend,False,False,,False
vegane.schule,suspend,False,False,,False
veganhighland.scot,suspend,False,False,,False
veganism.social,suspend,False,False,,False
vegenx.social,suspend,False,False,,False
vegetablyawarevideo.wordpress.com,suspend,False,False,,False
veggiesandvoyages.com,suspend,False,False,,False
vegoon.party,suspend,False,False,,False
velhaestante.com.br,suspend,False,False,,False
veljkovicsrdjan.wordpress.com,suspend,False,False,,False
veloaperododo.informethique.org,suspend,False,False,,False
velocipederider.com,suspend,False,False,,False
velodrama.cc,suspend,False,False,,False
velour.social,suspend,False,False,,False
veneer1.wordpress.com,suspend,False,False,,False
venib.at,suspend,False,False,,False
ventitout6.wordpress.com,suspend,False,False,,False
ventonolitoral.pontofixo.net.br,suspend,False,False,,False
venturom.social,suspend,False,False,,False
veoh.social,suspend,False,False,,False
verbraucherzentrale.social,suspend,False,False,,False
verces.vercel.app,suspend,False,False,,False
verdademundial.com.br,suspend,False,False,,False
verdantsquare.net,suspend,False,False,,False
vergebris.wordpress.com,suspend,False,False,,False
verhalenvanvluchtelingen.nl,suspend,False,False,,False
verhu.xyz,suspend,False,False,,False
verified.coop,suspend,False,False,,False
verified.mastodonmedia.xyz,suspend,False,False,,False
verkehrswende.social,suspend,False,False,,False
vermont.masto.host,suspend,False,False,,False
veronaxxx.masto.host,suspend,False,False,,False
verse.aubrielee.com,suspend,False,False,,False
verse.averagedood.xyz,suspend,False,False,,False
verse.c0de.works,suspend,False,False,,False
versechtenpuur.com,suspend,False,False,,False
vertexspew.social,suspend,False,False,,False
verumsocial.com,suspend,False,False,,False
very.photos,suspend,False,False,,False
very.stupid.fish,suspend,False,False,,False
very.tastytea.de,suspend,False,False,,False
veryunpopular.com,suspend,False,False,,False
verzeichnis.handelsfrei.org,suspend,False,False,,False
veselin.blog,suspend,False,False,,False
veselindzverhi4871.wordpress.com,suspend,False,False,,False
veteriamarpdfs.wordpress.com,suspend,False,False,,False
veterinary.education,suspend,False,False,,False
vex.blue,suspend,False,False,,False
vfd-owl.de,suspend,False,False,,False
vgg.lol,suspend,False,False,,False
vgn.church,suspend,False,False,,False
vhs.absturztau.be,suspend,False,False,,False
vhs.social,suspend,False,False,,False
vhspace.social,suspend,False,False,,False
vibrant-ahluoruizhe666.wordpress.com,suspend,False,False,,False
vickerson.me,suspend,False,False,,False
victoria.masto.host,suspend,False,False,,False
vid.blackfamily.one,suspend,False,False,,False
vid.cthos.dev,suspend,False,False,,False
vid.femboyfurry.net,suspend,False,False,,False
vid.fossdle.org,suspend,False,False,,False
vid.kinuseka.us,suspend,False,False,,False
vid.mattedwards.org,suspend,False,False,,False
vid.mkp.ca,suspend,False,False,,False
vid.nocogabriel.fr,suspend,False,False,,False
vid.norbipeti.eu,suspend,False,False,,False
vid.northbound.online,suspend,False,False,,False
vid.ohboii.de,suspend,False,False,,False
vid.pretok.tv,suspend,False,False,,False
vid.prometheus.systems,suspend,False,False,,False
vid.samtripoli.com,suspend,False,False,,False
vid.soafen.love,suspend,False,False,,False
vid.twhtv.club,suspend,False,False,,False
vid.wildeboer.net,suspend,False,False,,False
vid.y-y.li,suspend,False,False,,False
vidbin.org,suspend,False,False,,False
video-cave-v2.de,suspend,False,False,,False
video-liberty.com,suspend,False,False,,False
video.076.moe,suspend,False,False,,False
video.1146.nohost.me,suspend,False,False,,False
video.9wd.eu,suspend,False,False,,False
video.abraum.de,suspend,False,False,,False
video.administrieren.net,suspend,False,False,,False
video.ados.accoord.fr,suspend,False,False,,False
video.alicia.ne.jp,suspend,False,False,,False
video.altertek.org,suspend,False,False,,False
video.amiga-ng.org,suspend,False,False,,False
video.anartist.org,suspend,False,False,,False
video.angrynerdspodcast.nl,suspend,False,False,,False
video.antopie.org,suspend,False,False,,False
video.aokami.codelib.re,suspend,False,False,,False
video.arghacademy.org,suspend,False,False,,False
video.arnold.photos,suspend,False,False,,False
video.asgardius.company,suspend,False,False,,False
video.asulia.fr,suspend,False,False,,False
video.audiovisuel-participatif.org,suspend,False,False,,False
video.barbed.fr,suspend,False,False,,False
video.bards.online,suspend,False,False,,False
video.barkoczy.social,suspend,False,False,,False
video.benetou.fr,suspend,False,False,,False
video.beyondwatts.social,suspend,False,False,,False
video.bilecik.edu.tr,suspend,False,False,,False
video.binarydad.com,suspend,False,False,,False
video.blast-info.fr,suspend,False,False,,False
video.blender.org,suspend,False,False,,False
video.blueline.mg,suspend,False,False,,False
video.bmu.cloud,suspend,False,False,,False
video.canadiancivil.com,suspend,False,False,,False
video.caric.io,suspend,False,False,,False
video.catgirl.biz,suspend,False,False,,False
video.causa-arcana.com,suspend,False,False,,False
video.cerclearistote.com,suspend,False,False,,False
video.chadwaltercummings.me,suspend,False,False,,False
video.chasmcity.net,suspend,False,False,,False
video.chbmeyer.de,suspend,False,False,,False
video.citizen4.eu,suspend,False,False,,False
video.clumsy.computer,suspend,False,False,,False
video.cm-en-transition.fr,suspend,False,False,,False
video.cnnumerique.fr,suspend,False,False,,False
video.cnr.it,suspend,False,False,,False
video.cnt.social,suspend,False,False,,False
video.coales.co,suspend,False,False,,False
video.codefor.de,suspend,False,False,,False
video.codingfield.com,suspend,False,False,,False
video.coffeebean.social,suspend,False,False,,False
video.colibris-outilslibres.org,suspend,False,False,,False
video.collado.eu,suspend,False,False,,False
video.comun.al,suspend,False,False,,False
video.comune.trento.it,suspend,False,False,,False
video.copyriot.xyz,suspend,False,False,,False
video.coyp.us,suspend,False,False,,False
video.csc49.fr,suspend,False,False,,False
video.davduf.net,suspend,False,False,,False
video.davejansen.com,suspend,False,False,,False
video.dhamdomum.ynh.fr,suspend,False,False,,False
video.dlearning.nl,suspend,False,False,,False
video.dnfi.no,suspend,False,False,,False
video.dresden.network,suspend,False,False,,False
video.dudenas.lt,suspend,False,False,,False
video.echirolles.fr,suspend,False,False,,False
video.eientei.org,suspend,False,False,,False
video.electronicping.net,suspend,False,False,,False
video.ellijaymakerspace.org,suspend,False,False,,False
video.emergeheart.info,suspend,False,False,,False
video.eradicatinglove.xyz,suspend,False,False,,False
video.espr.cloud,suspend,False,False,,False
video.everythingbagel.me,suspend,False,False,,False
video.expiredpopsicle.com,suspend,False,False,,False
video.extremelycorporate.ca,suspend,False,False,,False
video.fabiomanganiello.com,suspend,False,False,,False
video.fabriquedelatransition.fr,suspend,False,False,,False
video.fdlibre.eu,suspend,False,False,,False
video.fedi.bzh,suspend,False,False,,False
video.fhtagn.org,suspend,False,False,,False
video.fission.social,suspend,False,False,,False
video.foofus.com,suspend,False,False,,False
video.fox-romka.ru,suspend,False,False,,False
video.freie-linke.de,suspend,False,False,,False
video.fuss.bz.it,suspend,False,False,,False
video.g3l.org,suspend,False,False,,False
video.gemeinde-pflanzen.net,suspend,False,False,,False
video.genky.duckdns.org,suspend,False,False,,False
video.glassbeadcollective.org,suspend,False,False,,False
video.graine-pdl.org,suspend,False,False,,False
video.gresille.org,suspend,False,False,,False
video.gustavlindqvist.se,suspend,False,False,,False
video.gyt.is,suspend,False,False,,False
video.hacklab.fi,suspend,False,False,,False
video.hainry.fr,suspend,False,False,,False
video.hammons.llc,suspend,False,False,,False
video.hardlimit.com,suspend,False,False,,False
video.hostux.net,suspend,False,False,,False
video.icic.law,suspend,False,False,,False
video.igem.org,suspend,False,False,,False
video.infojournal.fr,suspend,False,False,,False
video.infosec.exchange,suspend,False,False,,False
video.internet-czas-dzialac.pl,suspend,False,False,,False
video.interru.io,suspend,False,False,,False
video.iphodase.fr,suspend,False,False,,False
video.ipng.ch,suspend,False,False,,False
video.irem.univ-paris-diderot.fr,suspend,False,False,,False
video.ironsysadmin.com,suspend,False,False,,False
video.jacen.moe,suspend,False,False,,False
video.jadin.me,suspend,False,False,,False
video.jeffmcbride.net,suspend,False,False,,False
video.jigmedatse.com,suspend,False,False,,False
video.jtworld.xyz,suspend,False,False,,False
video.kuba-orlik.name,suspend,False,False,,False
video.lacalligramme.fr,suspend,False,False,,False
video.lanceurs-alerte.fr,suspend,False,False,,False
video.laotra.red,suspend,False,False,,False
video.lapaginagiuridica.it,suspend,False,False,,False
video.lapineige.fr,suspend,False,False,,False
video.laraffinerie.re,suspend,False,False,,False
video.latavernedejohnjohn.fr,suspend,False,False,,False
video.lavolte.net,suspend,False,False,,False
video.lemediatv.fr,suspend,False,False,,False
video.liberta.vip,suspend,False,False,,False
video.libreti.net,suspend,False,False,,False
video.licentia.net,suspend,False,False,,False
video.linc.systems,suspend,False,False,,False
video.linux.it,suspend,False,False,,False
video.linuxtrent.it,suspend,False,False,,False
video.livecchi.cloud,suspend,False,False,,False
video.liveitlive.show,suspend,False,False,,False
video.lono.space,suspend,False,False,,False
video.lqdn.fr,suspend,False,False,,False
video.lrose.de,suspend,False,False,,False
video.lunago.net,suspend,False,False,,False
video.lundi.am,suspend,False,False,,False
video.lw1.at,suspend,False,False,,False
video.lycee-experimental.org,suspend,False,False,,False
video.maechler.cloud,suspend,False,False,,False
video.marcorennmaus.de,suspend,False,False,,False
video.mass-trespass.uk,suspend,False,False,,False
video.matomocamp.org,suspend,False,False,,False
video.medienzentrum-harburg.de,suspend,False,False,,False
video.mentality.rip,suspend,False,False,,False
video.metaccount.de,suspend,False,False,,False
video.metaversum.wtf,suspend,False,False,,False
video.mezzo.moe,suspend,False,False,,False
video.midreality.com,suspend,False,False,,False
video.migennes.net,suspend,False,False,,False
video.mikepj.dev,suspend,False,False,,False
video.mobile-adenum.fr,suspend,False,False,,False
video.monsieurbidouille.fr,suspend,False,False,,False
video.motoreitaliacarlonegri.it,suspend,False,False,,False
video.mttv.it,suspend,False,False,,False
video.mugoreve.fr,suspend,False,False,,False
video.mxtthxw.art,suspend,False,False,,False
video.mycrowd.ca,suspend,False,False,,False
video.myocci.social,suspend,False,False,,False
video.na-prostem.si,suspend,False,False,,False
video.nesven.eu,suspend,False,False,,False
video.netsyms.com,suspend,False,False,,False
video.niboe.info,suspend,False,False,,False
video.nogafam.es,suspend,False,False,,False
video.nonewabnormal.com,suspend,False,False,,False
video.nstr.no,suspend,False,False,,False
video.occm.cc,suspend,False,False,,False
video.off-investigation.fr,suspend,False,False,,False
video.oh14.de,suspend,False,False,,False
video.okaris.de,suspend,False,False,,False
video.olisti.co,suspend,False,False,,False
video.olos311.org,suspend,False,False,,False
video.omniatv.com,suspend,False,False,,False
video.osgeo.org,suspend,False,False,,False
video.osvoj.ru,suspend,False,False,,False
video.ourcommon.cloud,suspend,False,False,,False
video.ozgurkon.org,suspend,False,False,,False
video.passageenseine.fr,suspend,False,False,,False
video.pcf.fr,suspend,False,False,,False
video.pcgaldo.com,suspend,False,False,,False
video.ploud.fr,suspend,False,False,,False
video.ploud.jp,suspend,False,False,,False
video.poul.org,suspend,False,False,,False
video.publicspaces.net,suspend,False,False,,False
video.pullopen.xyz,suspend,False,False,,False
video.r3s.nrw,suspend,False,False,,False
video.radioriquelme.cl,suspend,False,False,,False
video.rainevixen.com,suspend,False,False,,False
video.rastapuls.com,suspend,False,False,,False
video.resolutions.it,suspend,False,False,,False
video.retroedge.tech,suspend,False,False,,False
video.rhizome.org,suspend,False,False,,False
video.rlp-media.de,suspend,False,False,,False
video.rs-einrich.de,suspend,False,False,,False
video.rubdos.be,suspend,False,False,,False
video.sadmin.io,suspend,False,False,,False
video.silex.me,suspend,False,False,,False
video.simplex-software.ru,suspend,False,False,,False
video.slipfox.xyz,suspend,False,False,,False
video.snug.moe,suspend,False,False,,False
video.software-fuer-engagierte.de,suspend,False,False,,False
video.soi.ch,suspend,False,False,,False
video.sonet.ws,suspend,False,False,,False
video.squeak.social,suspend,False,False,,False
video.subak.ovh,suspend,False,False,,False
video.surazal.net,suspend,False,False,,False
video.taboulisme.com,suspend,False,False,,False
video.taskcards.eu,suspend,False,False,,False
video.techforgood.social,suspend,False,False,,False
video.techtransthai.org,suspend,False,False,,False
video.tedomum.net,suspend,False,False,,False
video.telemillevaches.net,suspend,False,False,,False
video.thepolarbear.co.uk,suspend,False,False,,False
video.thinkof.name,suspend,False,False,,False
video.thomaspreece.net,suspend,False,False,,False
video.thoshis.net,suspend,False,False,,False
